"Actual","Predicted"
3900,5949.28108875382
6000,6611.97836597461
2800,10456.0554271543
3250,6379.31938205741
990,6775.94526339418
32000,19313.3471033305
2800,8679.37099661394
1950,4067.49775999406
6500,10137.8714881631
3990,9397.78512198415
1500,4742.98664952997
1500,4080.66424804033
240,2904.83483379622
9990,6608.2512101719
2750,4700.50266495899
550,4313.44810612341
9999,12143.5626466045
700,4281.14608916653
1950,765.549929435226
1750,4460.02160979696
3999,8696.26464046292
14400,3750.9346588557
10199,9077.82780331695
8200,10186.6927074759
15500,11249.8831945798
1450,8267.66709821671
2999,4492.56651222736
700,5364.06745171621
2400,5554.36732522832
1650,7018.64652877399
26790,17425.9188735112
2800,14860.854601324
7900,5649.01751208734
4900,6001.5792812995
900,2896.13813692321
16300,15257.9661290249
1850,2870.04804630419
1,18274.7562693428
1000,8085.30656743145
5300,5829.41543690395
1350,4190.63306486212
1500,5433.66418119536
13250,13480.1470109637
5499,9785.47216080002
4500,8504.94316214252
2650,4738.01710845969
2950,5707.93252405536
1150,4067.49775999406
4150,15261.0238314258
9300,6768.49095178875
6750,6767.24856652118
350,-482.823601275118
800,10519.0231115196
20500,12570.5432375072
4000,11400.6836039531
2600,7134.30694976797
150,10818.3670522144
3500,4588.45908435396
2300,6772.21810759146
950,5161.84347542541
666,5741.19764718683
13000,4412.19832209197
4300,4611.56465454081
2000,7578.99700185891
550,4738.01710845969
11800,9941.13179582982
1590,4593.42862542425
250,6368.63766454629
10000,10616.1059424785
700,4496.29366803008
4190,6662.65929752157
3200,4438.65817477472
250,2236.71051272061
29000,9288.10143774838
350,-489.03552761298
1250,4066.25537472648
7600,11247.2805373199
2900,4843.84876272686
18300,14717.376207711
3850,8553.13932315433
1100,4552.68677601787
4000,4436.17340423957
1850,4827.69775424842
8900,8864.92210951503
11500,7903.20364089533
379,2894.89575165564
7995,14958.4308099815
18790,8497.48885053709
18500,9033.35879810786
600,3742.5484855871
5500,6357.30890830278
8099,7013.56667228992
8500,7836.50369112756
2800,6027.16962202149
15000,10834.0322543052
17000,10567.1821390864
28200,15676.8229549204
1750,7245.48302083657
2499,4610.32226927323
9650,10263.7066151154
14500,12167.5217828184
1750,3674.97391019115
2899,5513.16285937
6500,3104.07940332226
22950,15120.3461512073
8199,6016.45077106528
15900,11141.5667697775
500,4021.78636951739
5000,9086.30371973068
8999,18349.2854064471
6200,6903.86057338468
900,4707.95697656443
5750,5784.44668179783
9900,6609.49359543947
1200,4492.56651222736
250,6166.41368825549
2240,6203.78084292083
999,3827.75934020257
6000,6065.42670089272
200,610.279728888668
6000,11560.3057089482
2750,4423.2869351119
950,4709.199361832
6950,6473.60180927704
11450,1972.21924439022
7200,12071.5337386366
800,1158.07377923813
6500,12856.9264776248
7500,4782.89100675326
11200,7768.40695116512
2950,2034.30211414937
549,3830.24411073772
1399,6245.0448568937
11999,9248.07980904308
499,375.510850167469
10000,15683.733121528
4200,5022.22453346026
7900,10478.9717710485
8800,8394.604583257
300,217.755879085761
10000,8316.20100151458
950,3835.21365180801
1800,409.298137865439
900,227.694961226341
41999,18583.1561640169
18990,13866.1649720008
3599,6474.84419454461
54900,10216.6425239574
4500,9281.86709674105
4850,6165.54617871906
2850,5889.01353612796
850,16289.3460379324
1750,16675.1582115004
950,5897.71023300097
650,3835.21365180801
100,850.518638402799
9400,12524.5672867132
7999,1961.60178815225
1000,5689.29674504177
1500,11195.8569704024
280,6106.14613562963
650,3602.92954362195
2500,4705.47220602929
2150,2066.62654577573
12990,12218.9009546351
4500,16397.9424816533
7999,9565.96420632785
6500,6611.97836597461
2000,4855.03023013501
12500,14660.3580414222
69999,22306.5690570095
18999,15926.949129795
2200,2886.19905478263
2900,5236.37261252976
10500,7080.27373814944
1350,7133.06456450039
23999,16109.4192007278
1250,3535.61183264952
5500,9375.03201285898
1999,7365.34867268644
5000,7355.06240317512
15580,7293.17943195136
1250,5027.19407453056
6800,10305.5655413854
3300,4422.04454984433
750,7727.92270600787
3333,4685.59404174813
5799,6197.06916668593
2850,4374.31100528446
1450,2467.34734255461
2000,9010.66523709724
1200,4067.49775999406
10900,10612.3787866758
0,2894.89575165564
750,15585.2304704622
2600,6860.03860690796
300,11151.0940027653
0,15838.9224087713
2390,5599.61609925304
1399,5344.96905625068
2450,10435.451188679
500,606.552573085947
27000,16352.9137128216
1400,4422.50716629627
2999,4326.11484427265
1950,12565.6696341032
13999,7472.98681424496
500,4714.16890290229
1299,4780.41134988553
1000,1672.86031070525
1900,5593.40417291518
8950,5233.88784199462
13900,15097.7263874081
2900,6128.03173521837
750,3745.03325612224
3200,6472.35942400947
19500,9152.91441368579
6600,2457.40826041403
300,3836.45603707558
1699,4067.49775999406
3999,6024.68485148634
6900,9598.77413468663
0,4708.45672646146
950,5497.51160078858
6000,9476.34279899844
6900,5830.65782217152
8500,8126.68089681811
40900,19754.0825727464
30990,11202.6718145864
55,2898.62290745836
700,4067.49775999406
2500,4473.18809784323
1699,4487.59697115707
1400,4852.54545959987
1500,1840.51723048245
700,3674.97391019115
2999,3728.8822476438
4100,6417.42917209329
3500,11573.5676690497
2200,5816.99158422823
0,4686.09379164515
600,2891.16859585292
3850,10013.4551318368
11999,8965.78422271191
6900,7496.27091777859
1450,4846.333533262
32200,17789.3673724373
4650,8658.97097742151
1500,2134.94375654221
39000,16968.8413269234
4300,8660.21336268908
3000,2886.19905478263
7500,8501.21600633981
13990,9488.92136218876
5700,7178.65108081118
6000,2887.4414400502
3700,8868.64926531774
470,-14.5282291002923
949,4712.92651763472
10490,6296.4684238112
8200,9747.38373595275
5300,13544.9428533966
73990,19726.8960306268
400,4068.74014526163
22950,13940.9148895644
5500,6598.31212803132
3399,9488.76665167416
1000,4066.25537472648
3200,4674.66943876349
2290,2529.95237688026
0,-1214.46271332531
750,4175.70202698178
800,583.946752796131
2500,9403.76158452775
3200,4297.29709764497
1899,4061.2858336562
13500,11973.7443208308
2000,3753.23020309822
2250,3603.15512809341
6290,6228.89384841526
540,4310.96333558826
15000,19558.5343487498
750,4557.65631708816
8000,7545.70946405797
3490,8183.79422550698
13499,11608.1785054214
8699,11303.2249723651
5050,12390.7708366027
27900,11345.2381435387
700,6137.44865279245
1700,7283.36522397666
750,4493.80889749494
2750,5019.73976292512
1,-1193.34216377658
5700,6768.49095178875
17700,8158.96819499938
2100,6343.78995919484
12750,6607.00882490432
4000,8659.69861980183
5000,6301.43796488149
7400,4902.7266412498
11550,10562.4702022652
2300,6752.31752864083
450,2893.65336638807
1199,4142.02689709841
250,3740.06371505195
650,371.783694364748
5990,6061.69954509001
5700,9438.0857201272
3800,2897.38052219078
1150,3738.82132978438
950,5147.43460211157
9900,9449.0614000663
12900,14644.0085425711
8700,10338.4044062437
3300,9490.00903694174
900,6318.73650181496
11900,14275.9579566266
950,2872.53281683934
2400,2122.51990386649
5700,6297.61595226623
1850,4424.52932037948
14900,16730.2140774081
3000,611.022364259209
1100,10154.0746230768
7100,6330.25571150917
3750,1877.78952833524
12800,8669.50540609728
4900,5825.68828110123
1565,3564.17271485369
6950,9394.05796618143
3200,5237.61499779733
0,389.919723481306
5199,6375.96710198584
200,-1188.37262270628
888,8691.79484928966
39999,15764.3334179649
26500,17113.0409907183
19500,17273.3616456383
7500,7138.62945210588
2300,1943.12147884393
9999,6605.76643963675
1999,6031.11724862825
3900,4740.50187899483
1800,5241.34215360005
1399,4473.18809784323
3200,6551.85810218411
150,9539.34284708577
2250,4422.50716629627
5999,6768.49095178875
2250,5792.62121410434
8990,7124.36786762738
1300,5449.77805622871
750,6242.56008635856
4350,8658.97097742151
5000,9396.54273671658
1250000,22667.8481130171
350,770.519470505514
2290,7812.19286911823
250,2896.13813692321
5000,2527.46760634512
3600,6005.30643710221
1499,-320.099089123122
850,7728.59215940972
0,4710.44174709957
1700,4069.98253052921
2250,4138.29974129569
2995,5442.32374462328
3500,6615.70552177733
11900,12041.3188962267
6800,6474.84419454461
2900,6005.30643710221
850,-20.7401554381549
0,14072.732367994
10600,6769.73333705632
6500,6764.24163141953
8999,3129.8902148483
149,7711.02906215889
4900,6463.14056256996
5800,8438.61097201415
8100,11136.1853795545
6500,7908.17318196562
950,4839.3789715536
23750,13362.5165623219
6199,8889.34324693814
650,3805.15351991275
5500,11676.0764453559
7750,12954.2161455336
2000,7792.51276097164
1000,3829.00172547014
6800,15630.993677719
199,4066.25537472648
2500,8032.25118076313
2100,5913.88365614888
499,9257.72492875568
35800,16457.613297235
3799,6460.43532123077
28990,11626.4981815522
24400,17844.629025814
14000,14451.304811827
499,8566.91587651141
1350,4458.77922452939
3,530.781050714027
23600,9477.02619590966
1800,4474.4304831108
600,9612.44037262993
3700,7292.94938741201
11500,13727.6337047886
5999,6060.45715982243
1650,4473.18809784323
2600,5675.38762162496
4899,9721.49943280279
25900,15918.0977224074
5990,7803.58391296601
4199,6124.30457941566
1900,4137.05735602812
1550,4705.47220602929
9500,9818.40649771366
3333,5025.95168926299
1100,5838.11213377696
2499,6472.35942400947
12000,12473.9595725756
2800,10744.7492045045
8999,6027.16962202149
2900,4043.89243991018
100,5841.83928957968
10300,9252.32912941229
4990,9249.02823188268
7500,11956.7114250684
7990,6202.56087232272
3200,6279.05261539572
23900,10189.3321885257
995,7424.22655120938
9990,10146.4134745215
1299,3968.62066743529
2800,5082.34479725078
9999,14115.085429442
1798,3825.27456966743
1100,5801.31791097734
16550,17730.7257329749
1999,4806.8340691232
15999,19012.5925889552
5950,6912.70455909303
2200,5019.73976292512
750,9437.84388413454
17999,7721.19557117175
11600,7154.80287525379
5100,6775.42309882768
15500,14347.0095052554
23800,11267.0921660454
150,3835.21365180801
850,-275.387198440511
222,5776.22732015238
2550,11513.6021157738
7875,6769.73333705632
22980,12247.3953367242
7390,10028.9377363942
10600,9817.16411244609
1200,4067.49775999406
2199,5086.07195305349
12000,11163.899992828
6000,7151.79594015214
4999,6128.03173521837
17500,7605.68243901313
300,45741.1846386148
290,3754.47258836579
1400,7372.80298429188
1650,6241.31770109099
2700,5241.34215360005
3200,4487.59697115707
19400,14156.0113914735
990,8785.70240077814
39100,15281.2841330938
600,3677.4586807263
350,3836.45603707558
10900,10006.6842171426
22900,12960.8473427034
13500,9502.89655555025
2700,5836.86974850938
2400,4925.83221143664
16999,9390.85297494522
2400,6767.24856652118
1200,4741.7442642624
3200,6529.47275269833
4890,11661.4180047149
3200,5829.41543690395
2800,4597.15578122697
2800,4845.09114799443
2499,5027.19407453056
5500,12824.9849586516
400,3745.03325612224
2000,2889.92621058535
1800,10752.5496049733
890,4491.32412695979
9950,9944.85895163254
3300,2226.77143058003
7500,6607.00882490432
14000,6773.46049285903
27999,14580.1317208672
21500,7587.78855554447
5190,14281.2508622354
0,8260.80813314647
6500,6472.35942400947
1200,4063.77060419134
480,2872.53281683934
4990,12217.3646069396
1200,3874.21336604978
2150,7100.4319213492
7800,6767.24856652118
2150,10343.0799848861
0,16333.6172925944
11500,14630.6734005008
9950,6022.2000809512
1500,5553.12493996074
14250,11092.59083995
250,2886.19905478263
1390,2894.89575165564
1500,10479.2219536184
1550,8365.32422017738
6990,11668.6221337505
3999,8590.72694862372
999,3810.36594645656
600,3835.21365180801
3000,4056.31629258591
11500,12835.3433116241
750,6351.59673186195
6190,8502.45839160738
350,4568.33803459928
200,11933.656931836
850,9154.56169203785
1550,4702.98743549414
15000,9988.08557157407
750,3831.48649600529
790,5023.46691872784
8500,11103.6110750135
600,3740.06371505195
3900,4354.93259090033
1650,5361.58268118107
1100,4804.34929858805
3100,7803.12129651407
1855,5160.60109015784
999,4781.64862148569
8200,6282.18442466324
4500,5896.21024348427
1400,-1198.31170484686
0,2892.41098112049
29990,14905.191310688
350,4787.86054782355
19000,10715.8943598724
20950,18393.665461431
21950,10048.2058353646
2800,4061.2858336562
3390,7064.10031500153
9999,9942.3741810974
1500,5444.80851515843
800,4709.199361832
16700,16462.0393085501
6500,10257.3693803736
30990,11100.8249203711
1250,5816.22653418821
5299,11583.5067511903
500,8263.93994241399
950,1836.04743930919
6333,13615.8263632441
1499,8156.52055790932
2100,6521.27580572235
990,3674.97391019115
2990,9067.77856578611
1360,-412.021619973485
5500,8291.25769952497
2799,4845.09114799443
1555,3957.93894992417
5100,7308.8082758633
1300,5236.37261252976
2600,7876.98098021657
19999,12848.7963404191
1049,3836.45603707558
120,10782.5557680324
15998,13899.6288951602
9750,5382.94611620332
7000,5434.86943301785
1300,3674.97391019115
2150,4470.70332730809
23000,10142.1133868531
550,1536.18875572719
5200,6553.10048745168
2900,7980.71729843185
800,5245.06930940277
12950,16203.8783188934
3500,8366.56660544495
3299,4804.34929858805
949,4071.22491579678
1800,6430.37518933551
8400,11610.8840564158
1300,4769.31962562251
299,3678.70106599387
12500,16204.6506660298
590,2898.62290745836
10850,12035.1069698888
2190,4951.18040651074
699,2155.56455619392
1450,10252.8995892003
990,4698.51764432088
1100,8198.70284871784
1190,5840.5969043121
1649,4066.25537472648
1700,4814.28838072863
6499,9737.1506913842
550,4774.2891666928
6100,6548.13094638139
1250,4850.06068906472
13500,15980.1880138458
900,2892.41098112049
800,6816.22449634862
1000,4716.65367343744
8999,10005.7068578034
5690,7840.41495955548
5900,10793.4895105142
19900,14674.3626368943
290,-253.024263624208
250,-1189.61500797386
1950,9576.16831439681
4999,6077.85055356845
3350,7804.82629823359
4500,4277.17604789029
2550,6006.54882236979
3000,6316.25173127982
300,2896.13813692321
2900,6221.43953680983
9900,14661.6004266898
750,4068.74014526163
3600,11418.0844193784
250,-174.767970717142
1700,381.965661978847
20500,10247.4228765537
12000,9742.41419488247
2500,13885.7935689548
250,5901.43738880368
5100,5237.61499779733
4700,9085.28211492239
4622,2387.84866437997
1700,6383.42141359128
1300,7139.27649083825
1500,3735.09417398166
749,1064.16622774965
999,4476.91525364595
5800,10038.2517602338
110,4305.99379451798
420,4071.22491579678
350,215.271108550615
500,4072.46730106435
5590,9066.47663240398
2950,4419.55977930919
1290,6006.54882236979
10500,13879.8756050449
11400,10786.2997592261
6199,8501.21600633981
999,770.519470505514
7800,9911.79930631489
1600,4850.06068906472
11900,9925.48053724841
6050,11489.5037276465
3150,6124.30457941566
11490,12660.6946966934
1200,-39.3759344517393
2200,4422.04454984433
2800,388.677338213735
1000,2872.53281683934
900,2899.86529272593
7500,7222.37745064973
1550,4473.18809784323
4295,10688.6500589447
8200,6609.49359543947
6999,5533.24677567959
9950,7954.97966887451
400,4281.14608916653
7999,6503.66194117229
1199,3676.21629545873
500,11106.9189599842
2200,5732.50095031383
1350,2893.65336638807
1600,8762.09708069426
1899,8319.24507006131
490,4422.04454984433
6490,10365.0684782093
3799,8714.8419208428
6500,6197.06916668593
2950,9723.98420333794
1450,2158.04932672906
470,5900.19500353611
1800,4065.01298945891
200,4078.67922740221
25499,11983.0075773711
12000,11930.2681335621
850,7228.21450125645
99999,4422.04454984433
2200,4999.11896327342
199,5815.87407312653
180,3756.95735890094
1000,2894.89575165564
22900,18399.7087337449
8600,6004.06405183464
1250,5394.16471705655
990,4789.94042527422
1998,6245.0448568937
600,-257.993804694498
17990,9186.14422811927
5500,7189.31038365283
1650,5839.35451904453
4800,5395.55919517166
2650,3887.87960399308
0,4848.81830379715
20900,7388.32936870741
2299,5551.88255469317
17500,9076.58541804938
629,2897.38052219078
10800,6892.92125162442
1000,3677.4586807263
8600,6012.72361526256
195,3325.43964834929
1500,6297.61595226623
6700,6611.97836597461
300,-245.569952018773
7700,6614.46313650976
990,4190.72280800725
1850,5873.1418067425
12345,5774.74204941129
4000,6471.11703874189
2500,6078.59318893899
9500,14843.4537858988
0,4452.0675482945
800,392.404494016452
6500,7491.80112660532
1400,7019.88891404156
4600,13835.8108776776
3900,8555.62409368948
350,4072.46730106435
7890,6920.75421723366
2300,6658.40997715235
1499,5974.72414064046
13100,5027.19407453056
8300,6541.39685547702
2950,8973.81146618307
18999,12439.1062495279
550,2898.62290745836
1100,6134.96388225731
8900,11834.1253788656
9950,14545.535727854
1000,4066.25537472648
499,6122.72956552944
650,2871.29043157176
49950,20868.5864713775
3900,6338.51657637378
2450,6004.06405183464
1099,4733.79020275994
10800,17116.768146521
8500,6608.2512101719
3999,6222.6819220774
1200,3653.85336064242
4800,4422.04454984433
4499,2038.55143451859
300,321.382781736394
1499,7756.48284838642
2800,6674.58340030027
2490,3672.48913965601
1350,4942.72585528563
1000,4067.49775999406
699,4805.59168385563
250,6136.20626752488
15650,8072.27280946844
5500,4478.90027428407
1599,4851.30307433229
2450,2888.68382531778
1900,1508.89341328568
1600,-1199.55409011444
5200,6324.76400587239
1250,10257.8180533161
12950,9219.78422698189
1650,5368.57437633456
699,3837.69842234315
1090,4943.9682405532
2949,8463.42154392052
3400,5155.63154908755
6500,6017.69315633285
1300,4698.51764432088
1950,6770.97572232389
2198,6242.56008635856
9500,12212.3950658693
3700,5826.93066636881
899,3738.82132978438
25,14862.0969865916
600,4475.67286837837
30700,14268.3489345065
7900,6310.03980494195
950,4045.13482517775
1399,4067.49775999406
4500,6304.11196170926
2500,4847.57591852958
2900,4941.48347001806
5950,10565.1310485036
6499,6504.90432643986
1400,4068.74014526163
4200,4694.79048851816
990,5017.25499238998
2600,6312.52457547709
23900,10833.7161514223
800,4302.26663871526
3900,4702.98743549414
11100,6608.2512101719
6600,6197.06916668593
19875,18314.2476965596
5000,6079.83557420656
1400,8698.00677562752
1490,6538.16944957134
11999,9081.55495911967
1550,4805.59168385563
26999,9563.33214695735
2750,5796.34836990705
8700,6611.97836597461
13299,16271.6001831247
7299,6666.60692412833
1999,6238.83293055584
1290,5409.31622574094
17200,14692.9029438526
5500,6769.73333705632
800,4547.71723494758
1350,4065.01298945891
39800,18350.7328039175
5200,6551.85810218411
6900,9563.58975120648
8250,4418.31739404161
3500,5893.72547294912
2100,7806.06868350116
800,8041.61733103799
2999,5804.32484607899
5500,5553.12493996074
9299,12777.0827600677
50,5420.56161103771
1350,3811.60833172413
1200,718.596153690984
950,5091.04149412378
2250,6005.30643710221
400,11975.347204082
16500,7031.297808322
7990,9081.55495911967
5900,6062.94193035758
3950,8927.52714384068
1285,4066.25537472648
1000,2899.86529272593
2600,8962.46907608543
2850,6912.55727025768
1599,4774.2891666928
0,8533.09145536836
400,2914.25760486333
1499,2872.53281683934
2700,8615.07490407814
8490,3209.38889302294
25850,21349.1509857135
5390,7957.14911179306
18990,9609.970595085
1150,4498.2786886682
19490,9184.9018428517
31000,7898.32895663759
5900,8655.24382161879
3000,4652.30650394719
8800,9084.03972965481
3500,6377.20948725341
2150,6128.75195591945
1700,5889.01353612796
1100,3797.69920830732
990,4305.99379451798
8999,6656.44737118371
1350,2888.68382531778
1200,4699.76002958845
1000,5848.79385128808
8555,11654.2132604367
8200,7313.80023160307
2350,10277.6962175973
1100,955.849802947329
8900,12314.888998817
18000,10048.2058353646
1400,4068.74014526163
1500,6554.34287271925
