"Actual","Predicted"
13700,7383.89251458292
3480,8984.69647710573
5150,5645.35965023937
0,2277.38883996228
3299,9102.83325210847
1700,10570.7758341906
1850,4643.78344491835
1300,3314.49858191529
290,4554.87950225479
4990,5669.63811177901
1350,4555.94101447286
400,1944.60456280443
8000,6182.45929398753
700,706.931006440179
4000,6363.60273804918
2950,4212.43257426613
11900,12426.5315320688
8499,9314.23768453339
390,7370.97512342301
7650,8393.07027855059
2900,6047.15907895256
17500,17393.4767788802
1000,962.598538991787
199,6083.78116749477
8890,8802.26571209933
2480,4816.91763090522
0,3111.68897160126
1400,3514.08920416393
1600,4093.87119437615
8800,7845.11312490517
250,5212.98337085043
2800,6234.16738395154
1400,7738.47076713054
750,3771.66745870808
3500,3598.10866783398
1850,2234.26542430059
2500,4793.70068158366
4700,5729.83829948765
1299,2763.58948511887
2000,4367.23428992496
750,4834.61319390242
3300,7182.05609643149
15990,10723.1932379679
3880,10263.6710471946
1350,3254.81253007086
1350,92.394797564416
5300,10246.3054525273
1800,10059.0848450847
650,3223.66745294878
5002,12129.0594910399
1790,5655.87151084463
0,4958.97140573387
2350,4970.23322945874
1250,4026.48578148522
700,4107.53301094465
1100,279.19080011978
7200,9314.23768453339
444,2437.07503461463
5399,4901.78630434973
6400,8422.85098054664
700,2235.11463407506
2450,6933.1048092707
7500,11763.6079161733
12500,3109.77824960871
3390,4834.4008914588
1200,3514.08920416393
3100,7249.44150932241
5900,5048.09439947357
6500,2776.33742594905
1600,6833.300504596
3999,395.841458017211
500,3957.61425148899
1100,7165.63434809598
4250,8713.48503420541
9490,5498.6269502283
300,4367.8711972558
1250,3940.98020070987
8950,6129.58490743956
6499,5089.64381912317
7800,4792.00226203473
6950,6575.12819483489
7200,11056.6662069001
8999,9170.2186649994
6200,12390.1735304136
3599,8267.71369767456
499,4624.25676741252
9250,12394.8429732517
8350,6910.77317320496
4500,7163.72362610344
16250,16414.1259024687
2400,4741.25089992292
12900,11267.1009642226
1000,4794.12528647089
3300,4365.96047526326
8900,5430.3923275629
0,19406.6504083325
1000,979.444892214517
5250,8368.57951456733
6850,4558.48864379625
999,2234.90233163144
21000,6693.23858203415
1050,6138.50586657363
1,24.1601748990224
550,3259.48318383041
6500,6387.90758739229
25700,21567.2756748654
2300,8727.11822256158
2650,9527.01056817732
9650,9784.33026898793
350,280.464614781477
5299,5669.85041422262
6500,6010.17431777512
1800,7517.76975568609
500,2235.53923896229
50,17145.4085269856
550,2662.29906333887
6500,17375.085841206
900,4556.15331691648
7777,8068.74351844636
14250,11549.6660022336
30900,7963.0375974643
2600,5211.49725374512
6000,8250.4427395646
3890,7857.45675190774
5500,9655.19849541674
4950,5499.05155511553
350,3114.02429848103
600,4367.8711972558
2650,3478.91038061316
24700,17768.5549010963
5499,4365.32356793241
1999,8069.16812333359
450,23.5232675681755
14500,11991.4212154133
6900,10442.5546029115
14700,12128.8471885963
2499,7026.29765292046
3500,8250.23043712098
1199,5090.49302889764
1100,8574.76949966882
2999,4213.28178404059
2400,4793.91298402727
600,-999.783769969096
350,2235.53923896229
1600,4793.70068158366
0,280.252312337862
7200,8392.85797610698
10499,6489.62261405953
13900,8101.8060661935
0,-1002.75600417972
1100,723.140452332064
4950,16678.1229829141
10800,9654.56158808589
1399,3514.9384139384
12990,10712.6228442867
14800,12166.7526398744
2500,4093.44658948892
3200,3956.76504171452
2550,6138.50586657363
5760,9193.27904551163
12500,10177.4339225311
699,280.889219668707
4500,9127.22937953441
3900,5203.95762735048
4000,4834.18858901518
0,4352.08635625115
5299,6787.05186870436
1999,7517.13284835524
52999,18037.4996980013
6200,8390.31034678358
1700,3257.14785695063
399,2918.52237294706
16900,16683.4305440045
0,1720.03925526102
5200,9271.90506345432
250,536.344449776699
2800,6477.61636492609
2700,4390.2389368029
5555,11656.6913894329
1950,7775.89587988711
30500,15704.3139439091
950,3003.39104639157
8499,10464.1002381061
15500,9552.42195653142
5900,5499.26385755914
11500,10925.2909435648
1499,3223.45515050517
10999,11837.9389002419
690,8448.38751005607
600,3257.78476428148
1650,5977.54312354774
100,5835.12113837284
2500,4247.82370026052
2190,1644.09555587125
2850,7300.61747632146
3190,4196.22312837424
0,2293.59828585417
6450,9238.45328766479
2000,7974.67915331166
1149,3258.20936916871
699,3958.03885637622
7500,12820.7022967134
6800,5191.99575312126
2700,3111.05206427041
6800,7622.92599635541
0,3254.60022762724
1999,4793.48837914004
17499,9910.22912063749
999,5544.70613579021
3449,4623.32642736379
9990,9456.59098882376
2599,4312.23687894082
4100,3705.55586047885
2100,5876.33383204199
999,954.353324381772
170,3259.90778871764
3999,6753.74766366476
7800,11224.2519011406
6800,5376.87951089373
6000,9580.84295922881
850,7063.49471654151
14200,9910.44142308111
16500,13858.067127494
3500,8982.57345266957
3280,5669.85041422262
2550,7079.91646487701
500,4213.91869137144
400,7901.63154555447
3750,4646.54337668535
4300,4212.64487670974
15950,8802.26571209933
6999,11704.6270861434
6900,5311.19404034208
2600,4035.19170446383
0,7856.39523968966
4100,5014.40169302811
4950,4024.7873619363
1800,4794.76219380174
2450,4213.49408648421
2600,4465.76477993796
2222,3908.34900648248
9200,5498.20234534107
850,3513.87690172032
4990,3115.93502047357
300,724.41426699376
5900,9691.75865170694
9999,10531.0610461098
2900,8232.32257168017
1300,4134.57140425129
9500,11760.7703711922
3499,6222.73489897544
1050,3343.50264750045
7200,9067.86673100131
8999,5509.1027073522
7950,9717.27482442692
500,1203.54274275682
5900,5669.85041422262
1100,3258.20936916871
7990,10988.8561891219
2200,5552.24576218485
14750,9937.55123098413
7999,11084.3701357499
15200,9193.97788509449
3699,5397.2317440824
700,5109.99452952149
6500,8083.72200179043
16900,7221.05636396734
2250,6166.78197106061
5500,4214.7679011459
30,16675.999958478
7299,6855.07418892613
400,280.252312337862
3000,4793.70068158366
12999,13838.7621826219
1500,623.760752544599
350,945.327580881821
600,3155.85743517062
5200,4902.21090923696
8900,9765.33226311672
2390,6346.46295210857
5199,5090.06842401041
399,8488.90532235123
7900,10828.0527486172
19500,12541.4061572032
600,-146.638684208073
3100,7420.45267087313
8500,6921.05237457716
10999,10996.8863018466
1100,5527.22287523663
1890,3111.90127404487
4650,5157.66613934495
1900,4509.64952646734
888,7059.88557500004
23000,11727.2600623267
1500,4988.56569978678
5650,6164.12682365949
1200,5500.53767222084
4499,4189.46403086954
7900,10176.7970152002
5500,2657.35144117185
4950,10499.5662436028
3500,4212.85717915336
12900,12829.039348439
1800,2657.56374361546
9199,17462.9416088941
10500,2231.08088764635
18500,16670.0457901361
1750,9168.99110162763
1800,2235.53923896229
7400,5304.61114179964
3450,3770.81824893362
4950,12369.9417625529
400,1924.67845729334
200,3931.79745626991
150,3515.15071638201
800,6908.01324143796
300,3515.57532126925
1100,3514.08920416393
799,4026.06117659799
3300,4315.63371803868
2000,2948.62240216146
650,3975.30981448618
5600,2231.29319008997
2599,3771.45515626447
150,3880.60229124861
4995,4300.69808680849
4100,8768.14840076663
7300,10216.1328499494
8200,6166.14506372976
2499,5090.28072645402
4999,5014.82629791534
2550,10341.6887860188
999,2234.69002918782
1999,8156.15982121426
2299,3957.61425148899
400,4193.03859172001
0,5833.84732371114
2000,5499.90076488999
600,3772.09206359532
4000,5192.20805556488
180,3088.4720222797
350,3515.36301882563
700,5469.07550828927
150,5328.04039356482
1900,5511.22573178836
1090,3479.54728794401
100,1720.46386014825
4900,5137.2091217904
175,-77.9794566554492
0,4197.92154792317
24990,10533.7549695319
33500,16427.4031668222
5950,5499.05155511553
880,3513.6645992767
699,2233.62851696975
11500,8910.50170505701
750,3112.11357648849
2000,5987.16967089718
500,2597.46280256168
0,4284.56977119086
4800,10208.0081006673
169000,13449.760956392
1690,4391.08814657736
23999,15120.1953443602
11500,6968.11418249174
200,25.0093846734862
1690,4794.76219380174
8300,8392.85797610698
7500,5305.24804913049
15500,12701.7292591864
2900,4901.78630434973
8500,12092.9695254627
480,-999.571467525479
900,4316.27062536953
7499,12002.1120744225
1000,3343.71494994407
2500,2732.80586971053
6000,5527.85978256748
100,4625.31827963059
2200,3599.80708738291
0,3582.82956199082
3500,6046.73447406533
7700,8887.34668798746
13500,10565.1783574425
0,1133.82200298611
3099,13860.4024543738
750,4367.8711972558
3999,9314.44998697701
2599,7738.68306957415
29000,9306.42382344313
280,3772.30436603893
3500,5722.62001640471
8499,9655.19849541674
1500,4556.3656193601
3250,8827.9255063784
2850,8734.45569432117
600,4647.60488890343
800,3599.17018005206
2350,4834.18858901518
1500,3513.23999438947
899,280.252312337862
1350,4793.91298402727
199,110.514965448842
1100,3510.48006262246
28900,16666.8055198476
1550,1377.52766130851
1400,4186.17197613757
399,8865.54717488668
1650,4282.36561648045
11990,4130.32383258863
4000,2265.00236084584
7000,5499.05155511553
980,3088.25971983608
1850,4367.44659236857
1999,7474.3457175253
1,16683.6428464481
7800,11224.4642035842
3949,4577.24724180188
24999,15588.3158743046
26500,13919.369126232
6900,8900.705641648
199,9241.42552187542
15990,13496.4228384408
7999,10901.8616917996
599,3771.03055137723
245,2235.96384384952
2950,3110.41515693956
6100,10464.1002381061
5300,11126.3869466708
12400,6590.38091287458
6200,8851.1063522186
1500,2230.86858520274
4150,11207.6178503615
370,3259.27088138679
1750,4390.45123924651
0,19400.281335024
5000,8318.46505978637
2100,3514.30150660755
1199,3957.8265539326
1450,7832.365184075
1200,2233.84081941336
790,3771.03055137723
3100,1856.23153218433
12699,11351.4375147021
3900,5670.06271666624
1850,4647.60488890343
7200,11610.3999014274
5000,9691.97095415056
2150,2231.08088764635
39900,19242.0165915131
3500,6249.20779954761
2299,3127.68459225917
3000,4188.82712353869
3290,2544.31144760624
1000,4131.59917004067
3750,11224.6765060278
2500,2233.41621452613
25500,11863.7293076575
0,4554.66719981117
0,1593.76879864667
9300,10187.9615298283
0,4028.821108365
7600,13081.9802532633
10900,9493.69621532917
4850,5210.22343908342
2200,1958.37116373881
6999,10282.8256218751
2200,4093.87119437615
2150,3957.18964660175
1590,5041.12299952525
3999,6235.65350105685
13500,5241.89790545861
12000,16424.1743209935
2399,4247.39909537329
790,20.5510333575521
1800,5243.80862745115
12900,10637.5930206353
950,3258.42167161233
800,1413.13108974651
8000,7155.12248749072
4500,2112.32366962317
1900,8392.64567366336
10750,6391.30442649014
4499,9426.94770976909
27200,18167.7419687924
600,348.274632559637
3500,5711.18753142861
8700,12094.6679450116
22400,9910.22912063749
1500,9628.22611045509
6950,4620.99110048402
8000,9774.82138752479
2490,4270.40374225123
1449,5723.89383106641
3700,5550.65212700181
5000,14335.0929356104
500,3958.25115881983
6800,6129.79720988318
6750,11416.381293557
9399,10262.6095349765
1900,5243.59632500754
9500,5645.35965023937
4000,3791.61155131992
3775,8000.44696352896
549,5348.81570885036
350,-999.359165081864
1499,4188.40251865146
1500,3957.8265539326
11500,7344.4232672556
12000,10784.3775708196
1000,3002.75413906072
6400,8897.82244511136
1500,4268.06841537146
18590,7452.12713724832
1999,3514.08920416393
250,536.769054663931
3300,4645.69416691089
0,3514.72611149478
550,4453.37677803116
299,963.872353653481
1350,5346.16056144924
7800,8297.66391573017
550,4185.00567955361
28850,10967.9604085084
1200,-997.02383820209
1950,3953.7928075039
2750,3513.23999438947
3950,3956.97734415814
1250,3514.30150660755
1999,4093.87119437615
1500,5158.51534911941
14000,5344.46214190032
5699,15497.3018544551
3850,623.548450100982
750,3515.36301882563
899,3259.27088138679
300,4189.46403086954
11299,8426.33838010882
21000,13817.4417971211
3400,3110.83976182679
3250,5891.82524032877
0,6142.1150081151
8700,6267.860090397
7900,8392.22106877613
5000,7898.36926422649
450,1509.11242764577
5200,6973.52805073837
1460,2230.86858520274
12900,12349.910872676
2970,5551.07673188904
6900,6746.1393563856
8499,5926.68697707004
2290,4852.30875689961
990,-122.147920224819
21650,11727.0477598831
375,3004.66486105326
5300,7857.24444946413
17800,10815.706322173
2500,3770.39364404639
1790,8864.4856626686
7790,14377.7882293247
250,109.66575567438
31900,18229.5632089749
1750,5986.14426216046
400,4827.81799291635
9500,6010.38662021874
1600,4209.88494494274
1750,11185.9489503973
1200,3343.50264750045
16499,13599.1993773261
150,536.769054663931
0,5836.81955792176
1400,3957.8265539326
4600,2233.41621452613
20500,10628.4985962508
1999,5895.92365272132
5000,12372.2691298787
250,-999.359165081864
219,6098.43192291777
7900,9717.27482442692
1300,5158.51534911941
4150,5363.75134008055
14980,10508.4510992555
5990,6829.83899953429
1450,8902.61636364055
6000,4900.72479213165
1400,19239.0443573025
2900,9762.57233134971
4450,8615.04510465674
4500,5113.99369525919
4400,5840.4369708861
1300,8251.29194933906
2900,5891.61293788515
3999,5210.22343908342
899,2235.32693651867
3800,5551.608854854
9000,2315.32911807042
10499,11174.8001824611
11950,5013.97708814087
1800,5244.445534782
700,8880.85842600233
0,3957.8265539326
12500,7918.13095925836
1300,3958.46346126345
800,3513.87690172032
29900,13858.7727157094
1600,4933.56828880265
1800,3958.03885637622
10300,6010.17431777512
8650,5344.88674678755
46840,19521.8707770515
4150,5096.43902010923
3999,10430.9070160502
2500,6427.43876697162
800,-1002.75600417972
10000,6128.7356976651
7999,6344.55223011603
12150,12166.1157325436
11900,13875.8246227433
1999,-120.874105563123
5550,7693.4530937867
1000,4623.75103225103
3300,5509.73961468305
16500,6351.13512865847
2222,7967.45309666635
1300,4025.63657171076
2400,8103.49773710991
3300,5499.05155511553
42600,22910.2605464808
2800,5586.36307351754
800,4957.69759107218
2350,3172.06688106251
13999,8990.65534983774
499,3514.9384139384
5500,4165.07805125217
0,2235.53923896229
1499,1804.84326274167
5999,4577.24724180188
10000,10732.1271443522
4800,14763.9232823612
400,-124.058642217361
4950,6787.26417114797
450,5212.13416107596
10500,6914.17828372569
5800,5498.6269502283
1675,859.397395219235
2999,9424.4000804457
1600,3491.4569455991
699,536.556752220314
10800,8733.60648454671
570,2948.62240216146
5990,6576.99606471355
580,1322.10412264679
4800,2233.41621452613
0,2234.26542430059
200,2236.17614629314
0,3254.38792518363
2300,3598.53327272121
0,8191.02155795554
16500,8750.66514021306
7199,5498.6269502283
4000,7111.16632636497
1999,2234.47772674421
3999,5363.53903763694
3100,2231.08088764635
6950,5977.43833918186
3550,8973.91378098089
9250,5133.81228269254
2950,4623.75103225103
4200,4794.12528647089
6050,8013.9568871155
5300,11361.1457513586
2850,8675.68716673487
890,4794.97449624535
1500,4187.553308877
4950,3649.28463483302
750,3189.97474650332
900,7518.19436057332
8600,7624.58156379046
1000,3257.9970667251
7650,8733.81878699032
2000,6377.11200974704
7900,6130.43411721402
1350,3002.54183661711
2900,8663.37057942444
11700,7503.09080180374
100,-998.297652863786
700,6144.8749398821
22900,13561.5619621259
4300,4878.14475014094
6500,9552.84656141865
3750,5755.78059988521
6650,4673.01627725753
750,1237.02314675867
799,1855.8069272971
14500,11608.4863799931
1000,2235.11463407506
600,1157.88816208214
2900,4793.91298402727
9999,12129.0594910399
799,2904.24436986032
1700,6157.79233104202
26999,17059.3669026172
5800,5670.91192644071
2499,1874.45921814649
2300,15119.3378631629
7100,4969.80862457151
27999,16287.6160379888
17800,11995.3168734365
15500,7963.46220235153
550,3156.06973761424
0,4390.2389368029
1650,3111.68897160126
6850,4211.15875960443
7700,9682.40293987708
250,3514.9384139384
1200,14025.0002334417
2600,4059.96618548707
8999,9589.84706928799
2000,4958.75910329025
8500,6009.74971288789
9500,4851.24724468153
11000,10633.6252825515
12990,11175.0124849048
1500,6749.49334336958
27000,13482.577347641
0,4647.39258645982
999,3173.55299816782
13000,14288.6578260458
19500,9538.45879984533
1699,4970.44553190235
1699,3514.51380905117
3150,3853.9885028292
1800,4213.70638892782
1100,3513.87690172032
2000,2234.47772674421
6250,5410.77661238309
7800,7495.26866929061
2050,1923.82924751888
200,1685.85727796447
8500,10757.0036102997
9999,5497.77774045383
2650,5211.49725374512
1000,3259.27088138679
550,2235.11463407506
3600,4314.5722058206
5400,8888.19589776192
6950,6222.54179455407
5300,7242.11418537139
11900,15291.6800957999
500,-998.722257751017
5200,4969.80862457151
2000,4710.1869530751
4500,9350.58553837998
400,2235.11463407506
1770,3087.198207618
1400,15492.1739808243
650,4214.13099381505
1399,3510.48006262246
6350,17845.3298513087
13199,13657.0010292517
7850,7737.62155735607
35000,6159.6669495532
0,1840.23438873606
1,4392.36196123906
12200,12619.4238960274
3350,8733.60648454671
1690,3152.03599118554
1850,3958.03885637622
1100,5041.54760441248
7000,7762.62480513333
1100,4100.4540929186
5500,11582.9082750212
4999,12709.6777437764
7100,5253.4351748006
2350,4475.10761024741
3600,5979.56136361801
1400,7165.42204565237
650,751.241880647141
4699,4111.99136226058
1100,1580.32080731214
8250,5133.59998024893
5900,6838.6080656864
3750,3496.18133872312
4999,5345.31135167478
1700,5210.86034641427
3800,5345.73595656201
1490,3688.27699496917
15890,11524.5744344008
510,6239.21979048444
150,3173.12839328059
5700,5498.41464778468
1850,5468.2262985148
0,5208.52501953449
2200,279.19080011978
2600,3513.02769194585
500,4213.91869137144
850,6066.72251182842
4000,10434.0453014145
6900,10358.5480864917
1100,3975.09751204256
12800,11346.8756556716
25990,14751.7558543209
1750,2231.29319008997
799,279.615405007014
3200,3973.82369738087
1990,4833.76398412795
1750,5135.29839979785
2250,4554.03029248032
4999,3768.27061961023
2550,5073.64667567491
1099,3258.42167161233
250,962.598538991787
500,-229.808938103656
5000,4901.99860679334
1299,2315.64893859177
300,-77.1302468809872
600,3174.18990549867
1050,4452.31526581308
600,3702.37132382461
450,4210.09724738635
600,5880.35111416029
2500,979.657194658134
5000,5157.45383690133
1799,6494.03811326159
250,5065.61376350851
1200,2235.11463407506
1299,3513.87690172032
2999,4093.2342870453
11999,11677.9976167619
3249,5090.28072645402
2500,9134.16200346184
6750,5481.99289944918
3789,7420.0280659859
5399,8707.87800938312
7999,6871.49593726163
7000,6660.20917072301
1050,4291.07153945905
10990,8900.705641648
1850,8298.30082306102
1999,8250.4427395646
0,4214.98020358952
5000,5550.01521967096
12250,12746.5836150884
400,1560.28839464482
3450,3974.2483022681
2500,5913.23746294516
5000,4163.80423659047
2300,3958.03885637622
10500,4901.3616994625
2190,3513.45229683309
4949,6935.6524385941
300,2234.90233163144
500,3004.24025616603
1333,2231.08088764635
3500,3598.10866783398
6000,4706.92128614661
550,3254.60022762724
499,954.990231712619
3100,8812.62380333694
8400,5089.43151667956
2300,5499.05155511553
2899,4289.79772479735
700,7705.72190701685
27500,14833.1731047824
1900,3737.33784493177
3300,5157.87844178857
300,-999.571467525479
4990,5014.61399547172
36450,14946.4085700804
850,4838.32985352162
5700,4212.64487670974
330,646.977701866158
6500,10433.6206965272
1590,4921.71240986081
0,3259.05857894318
4950,9836.35544576144
2390,5911.32674095262
6900,5527.22287523663
0,6148.48408142357
400,4428.36634047267
0,3112.96278626295
2800,4834.4008914588
22500,9356.70772855383
1555,3512.81538950224
25000,15786.2374885649
1950,4192.61398683277
7000,5158.17187450644
4500,5159.23338672452
1850,3957.8265539326
255,-999.359165081864
5900,4900.93709457527
9800,6854.6495840389
2222,2234.05312185698
149,6893.12046232165
4850,5005.41205300951
7900,9542.15850185113
1450,7832.365184075
7790,8904.19304121019
7699,10568.7575941204
12300,9074.35499298644
6500,5552.03345974123
1150,7705.50960457324
650,3105.31837550243
13699,13827.3752834715
4800,7704.87269724239
5600,8222.48372188711
2399,5040.91069708164
1950,3598.32097027759
10850,8614.40819732589
1500,4189.88863575677
6999,5977.65064162547
2500,5670.48732155348
7000,13409.2949285403
12250,14561.3710670135
2850,3956.55273927091
650,4044.89938208752
2700,5817.43232400816
4250,5363.53903763694
6499,8677.73130130562
8900,9791.45543830391
200,3447.12839616024
0,2243.18212693246
3200,3108.50443494702
5500,5669.42580933539
1790,9717.63074842962
1100,3514.30150660755
14000,7963.24989990791
25999,14343.259260355
425,3088.04741739246
8750,13414.542080169
2200,7277.88706413913
1599,2233.62851696975
690,4958.75910329025
2975,3223.66745294878
4500,4282.4467467547
1350,3223.45515050517
2900,3111.90127404487
4999,12631.9798912034
2400,10397.0047408729
450,6910.60372287523
4750,5909.62832140369
2200,3975.09751204256
2990,5090.49302889764
12500,10405.9297149277
4600,5134.661492467
6000,7289.25640594173
1500,4393.21117101352
4100,4986.65497779424
9500,9357.98154321552
500,1271.35276053498
18500,15523.1067555027
3450,8947.76070093007
8500,10275.3935135582
1100,2985.27087850714
108000,16594.9602328504
1700,4093.65889193254
650,-998.934560194632
12900,5669.21350689178
4500,11989.1518311487
750,1054.05011097874
2990,5039.82279706008
3950,4025.21196682353
5950,10289.239004358
6250,5131.05235092553
500,5091.3422386721
2000,4203.65523669115
12900,12374.5063552953
1290,3514.72611149478
3300,5140.6074836786
450,754.001812414148
11900,6009.74971288789
450,2235.53923896229
2999,5551.07673188904
290,8730.30275921582
2999,3803.02483827377
4600,4790.09154004219
531,4214.7679011459
2999,5219.3178634679
1499,3258.84627649956
3550,9078.7243066284
22400,15283.5294565749
2300,5670.48732155348
8400,8733.60648454671
1600,6237.3090684919
3200,8624.34168367626
35550,17403.3156286733
3399,9691.33404681971
2580,3155.22052783978
