"Actual","Predicted"
18700,17851.6752462843
41400,10820.7754488197
14950,21181.6195486016
7200,8398.28750034398
750,1778.2861113314
2950,2889.3066757403
13900,13511.0333100762
99,1278.54910645949
8700,7869.29129052008
5950,4840.25003425451
400,1296.16272406091
999,1418.28141160607
1690,2795.83134514309
5180,5144.73404385828
900,1320.94039686515
7700,6800.60207252431
2450,4233.00969883467
1200,2069.47214820126
1500,2104.42873479219
1450,2989.49610749359
1300,1968.35049306516
2600,2515.95818683543
1300,1495.67306155909
30000,47835.8531061657
1650,1834.46855379664
1955,4160.90706466642
5999,2067.64274680453
25000,28372.4065719448
12500,9400.35817994395
11800,10052.4705530939
10400,6280.64830252602
11900,13916.9685695353
4300,6310.38764020721
3299,3844.59631533841
1499,2350.78218305372
14500,13921.0806946512
1950,2088.04223953395
999,2241.02441690353
12699,8463.83462556266
15900,17742.0393078429
3800,5868.11144273579
300,1566.19133748037
4300,276056.929847758
4100,2858.2246817885
3400,2149.42829036346
1350,4370.26151075493
16900,13410.5517899012
990,1929.95105145556
700,1855.83889018307
1650,1851.24608523777
3000,2889.3066757403
2500,3048.4470850659
2500,1957.7194802505
4700,3851.59321544727
600,1452.26977271839
490,6400.40362988665
26499,27631.733890701
24700,28111.7852377035
12190,12117.7961147456
14000,6623.58768109841
650,2180.17844937253
699,1849.92659544769
2650,4651.63536819256
999,1465.95042698404
4950,4282.48744807219
16500,297894.271103257
899,1548.46012350282
4750,3132.01120123315
350,8385.20292237835
2000,1795.55508236715
24950,21754.0668827842
5350,5767.73658647485
180,2357.25594391995
0,3160.589907073
12000,8996.02248140466
699,1399.68592867744
4990,3913.58815716215
12500,10765.0372562624
5800,2549.65932501746
650,1816.91131035924
999,1452.26977271839
7500,12202.2588681781
150,792.315239759638
3000,3153.75670816635
500,164000.820090855
1200,2604.01725121693
300,797.926207137245
5350,6378.41645983072
10590,10152.9180643262
9900,9296.3619323759
10800,7150.55977227086
1590,3713.54537384854
6500,8996.02248140466
15390,13595.7041037762
13799,10626.7911227834
2100,1621.46088988605
0,1958.54470278822
8450,8591.73713229621
975,1896.83727464308
3999,4211.64446254681
6300,8469.0801006275
4600,6564.23510818971
500,1468.30921963572
2250,2507.48044942258
5150,5200.86705043008
12600,10309.8702300096
1650,1087.17496788161
30911,16888.3578530862
4395,4516.32962255058
4700,5757.45759312211
870,1766.19247356884
400,2137.79215688933
8000,9862.61277871557
6500,5782.59201038417
475,1341.62961861082
1050,1490.86776257358
1950,4237.75539310054
5300,13041.6112219754
1999,2512.25612340099
900,2369.93600625149
3000,3463.96049467114
2300,1739.91417604149
3900,3884.68377186067
5300,6628.35609396634
7000,14548.898126411
5500,2878.37716962766
14500,9846.65608908308
2390,10282.4086152141
8900,8201.21911131215
8900,5041.69740835229
3500,11673.5242385423
43500,78517.4058528019
3500,5178.54458242654
3900,4303.78960812103
1600,2895.86956773071
20000,19960.1692158848
999,2375.9983249043
490,1351.64167994381
12400,8130.1369606149
600,1766.19247356884
4750,6251.99967019619
9850,8562.48405228879
6800,5475.05545483354
16900,14505.0931705026
1499,1619.68265516815
4500,5006.30085666493
27850,26961.3041930266
150,1331.1260880678
1600,2047.76838859747
6450,6571.23249527632
3000,2775.16591590327
0,4079.82070312995
4200,3810.39178914905
12999,11407.8852577908
1990,1871.39390796854
6e+05,669683.143497356
2750,6095.95247255913
1199,1896.75953200886
3200,1979.32803148342
7999,9400.35817994395
150,1661.73565746926
3299,2200.60073855378
8450,4696.80788407874
650,2679.64263418037
24500,24070.1322143562
1200,2224.23477520881
2000,2176.50182941754
14750,8807.68455120791
5400,5149.07587208711
799,2037.00920525259
11000,10162.2639310625
750,1619.68561249737
15780,14019.1136516688
12990,9160.68513158804
1000,3469.82506670307
1190,3048.14301915312
4500,6398.30376985048
6500,6215.51229177054
25000,17893.286811609
2700,3155.25921906751
900,2417.02177872269
20900,19907.580504378
1650,2643.072820655
4600,2326.33022001422
5999,12624.6285781987
9999,10412.5899868349
17800,15981.8599231541
3999,2997.71202592319
8500,7448.51778749124
3600,2613.74600136213
1300,4266.14846374732
149,2417.02177872269
2400,2263.11673012673
199,1865.27650306815
7250,5791.43436453629
949,2604.82348940778
1000,1803.28069923223
4200,4179.81901049548
8700,6992.40078109785
3799,3426.70839766372
5200,6616.54281190079
2450,2770.98850709215
890,3047.0228701233
1800,3242.17093628823
3950,4937.0042468566
3000,1766.19247356884
14249,6384.80865696508
9300,10529.405945247
6590,4346.03254364666
1699,5117.26731268503
15500,10347.8334171273
950,1766.19247356884
3300,2486.19736121215
20900,22475.1942067707
16000,13595.9544478069
1200,2180.17844937253
8100,6354.43027565668
4350,2920.98693713292
4000,2188.59903673939
2400,1112.56105787012
3500,4208.73080237422
3490,4711.16365492808
2750,1873.34341262179
500,1686.01608105812
